date,close,volume,open,high,low
11/20/18,13.6,5689260,13.05,13.9,12.85
11/19/18,13.025,4999978,14.4,14.42,13.02
11/16/18,14.5,3597187,14.2,14.94,13.96
11/15/18,14.47,3433903,13.86,14.79,13.7924
11/14/18,13.56,1707280,13.87,14.14,13.54
11/13/18,13.77,2392124,13.33,13.93,13.1
11/12/18,12.9,3230393,13.51,13.71,12.78
11/9/18,13.4,2686661,14.06,14.06,13.32
11/8/18,14.49,2145995,15.06,15.08,14.35
11/7/18,15.15,2008625,15.39,15.44,14.81
11/6/18,14.91,4473784,14.36,15.48,14.35
11/5/18,14.36,1708118,14.4,14.78,14.25
11/2/18,14.43,5442342,14.96,15.18,14.16
11/1/18,14.19,12336880,13.85,15.16,13.03
10/31/18,13.5,8964853,13.63,14.5,13.28
10/30/18,13.1,2479072,12.58,13.4,12.31
10/29/18,12.47,2039436,13.45,13.55,12.2579
10/26/18,13.17,2571269,12.25,13.26,12.15
10/25/18,12.57,2754566,12.24,12.63,12.21
10/24/18,11.99,3608571,12.89,12.94,11.87
10/23/18,12.97,1834347,12.67,13.17,12.57
10/22/18,13.05,3447654,13,13.07,12.75
10/19/18,12.49,1922276,12.94,13.07,12.37
10/18/18,12.61,3146735,12.91,13.1,12.49
10/17/18,13.25,2127740,13.67,13.72,12.91
10/16/18,13.46,4051748,14,14.29,13.2577
10/15/18,13.95,3158288,13.28,14.18,13.26
10/12/18,13.71,4137043,13.37,13.85,13.28
10/11/18,12.69,3187148,12.03,12.9,12.02
10/10/18,12.42,3833731,13.26,13.26,12.1
10/9/18,13.17,2451486,13.31,13.535,13
10/8/18,13.63,3538185,12.72,13.74,12.65
10/5/18,13.35,4565524,13.37,13.88,12.9
10/4/18,13.55,6878985,14.14,14.44,12.885
10/3/18,14.37,18024630,15.15,15.5,14.03
10/2/18,13.31,4114295,13.4,13.7,12.84
10/1/18,13.95,3219835,13.7,14.085,13.57
9/28/18,13.48,4152093,12.9,13.69,12.89
9/27/18,13.02,2277261,12.87,13.1,12.73
9/26/18,12.87,4915870,12.49,13.42,12.45
9/25/18,12.55,3389895,12,12.659,11.7
9/24/18,12,5841412,11.7,12.231,11.28
9/21/18,12.43,5061550,13.45,13.67,12.36
9/20/18,13.44,2194207,13.49,13.69,12.97
9/19/18,13.22,2749222,13.69,14,13.2
9/18/18,13.76,3948740,13.4,14.07,13.13
9/17/18,13.23,3318491,13.29,13.5,12.7752
9/14/18,13.52,3902910,13.29,13.66,12.91
9/13/18,13.35,6419933,13.46,14.12,13.161
9/12/18,13.03,9402756,12,13.68,11.89
9/11/18,11.84,3508961,11.11,11.99,11.11
9/10/18,11.31,2519817,11.73,11.94,11.31
9/7/18,11.71,2971282,11.26,11.88,11
9/6/18,11.4,2415637,11.59,11.66,11.11
9/5/18,11.39,5304723,12.25,12.31,11.35
9/4/18,12.5,3758033,12.75,12.86,12.04
8/31/18,12.83,3799817,12.7,13.4,12.7
8/30/18,13.14,8741846,13.4,13.7,12.25
8/29/18,13.76,9426685,13,14.23,12.18
8/28/18,13.08,19429500,12.85,13.75,12.64
8/27/18,11.53,9060561,11.45,11.77,10.96
8/24/18,10.91,3984791,10.58,10.99,10.41
8/23/18,10.53,4602688,11.21,11.35,10.4334
8/22/18,11.01,4477652,11.75,11.82,10.96
8/21/18,11.85,5483798,11.55,12.43,11.5
8/20/18,11.3,5312829,11.25,11.44,10.5
8/17/18,10.7,2920047,10.55,10.87,9.94
8/16/18,10.56,5201687,10.51,10.94,10.5
8/15/18,10.265,10740360,9.9,10.3,9.09
8/14/18,10.66,5838974,10.57,10.69,10.26
8/13/18,10.81,2260173,11.19,11.27,10.7
8/10/18,11.14,2682515,11.25,11.37,11.02
8/9/18,11.25,1838143,11.4,11.579,11.22
8/8/18,11.39,1808285,11.49,11.679,11.24
8/7/18,11.4,2793539,11.38,11.67,11.3
8/6/18,11.27,3408430,11.12,11.74,11.1125
8/3/18,11.06,2896500,11.51,11.6,11
8/2/18,11.51,6479340,11,11.52,10.7
8/1/18,11.33,3786287,11.66,11.73,11.16
7/31/18,11.71,3171845,11.5,12.25,11.35
7/30/18,11.59,6680309,11.3,12,11.05
7/27/18,12.13,6559638,13.1,13.1,12
7/26/18,12.77,6956976,12.8,13.15,12.66
7/25/18,13.36,9190283,13.77,13.95,13.13
7/24/18,13.92,6207061,14.4,14.77,13.65
7/23/18,14.18,4910580,14.41,14.7,13.6362
7/20/18,14.41,6370814,13.96,14.71,13.82
7/19/18,13.92,10760230,14.43,15.08,13.8
7/18/18,14.43,10246500,13.95,14.99,13.9
7/17/18,13.69,6833044,13.42,14.15,13.1
7/16/18,13.8,8499596,13.72,14.25,13.28
7/13/18,13.8,9510929,14.5,14.69,13.5
7/12/18,14.26,11767120,13.2,14.4,12.9501
7/11/18,12.78,7414106,12.96,13.53,12.76
7/10/18,13.26,6716425,13.47,13.97,13.13
7/9/18,13.85,9227883,13.66,14.08,13.285
7/6/18,13.3,6004483,12.51,13.37,12.5
7/5/18,12.9,6584914,14,14.1,12.88
7/3/18,13.8,3656360,13.54,14.09,13.12
7/2/18,13.36,7223127,13.24,13.64,12.97
6/29/18,13.99,6016376,14.9,14.9,13.82
6/28/18,14.5,7172453,13.5,14.9,13.31
6/27/18,13.9,9548093,16.21,16.3,13.89
6/26/18,15.85,7143393,15.95,16.53,15.51
6/25/18,15.36,8809419,15.67,16.19,14.8
6/22/18,16.65,8708439,16.52,16.88,15.38
6/21/18,16.44,13169130,18.5,18.54,16
6/20/18,18.54,8191934,20.04,20.29,18.5
6/19/18,19.18,10709040,20.8,21.25,19.08
6/18/18,21.28,10113220,19.35,21.66,18.95
6/15/18,19.65,14036180,20.575,21.35,18.82
6/14/18,20.5,19513070,20.69,22.7,19.6
6/13/18,20.07,10157420,18.78,20.24,18.5
6/12/18,18.66,7311235,18.62,19.1,17.6
6/11/18,18.42,11965240,19.01,19.35,17.36
6/8/18,18.95,10506420,16.1,19.35,15.85
6/7/18,16.22,1981511,16.56,16.79,16.05
6/6/18,16.57,2724638,16.94,16.9599,16.141
6/5/18,16.71,4110011,16.48,16.74,15.6
6/4/18,16.43,5651471,17.4,18.1553,16.25
6/1/18,16.91,4281912,16.51,17.2,15.87
5/31/18,16.23,10137550,17.13,17.71,15
5/30/18,16.67,6636104,15.2,16.8838,15.19
5/29/18,15.03,4139421,14.3,15.189,14.22
5/25/18,14.24,3623485,13.86,14.44,13.85
5/24/18,13.85,16588840,14.35,15.49,13.45
5/23/18,12.44,6187708,13.07,13.38,12.3
5/22/18,13.14,2359833,13,13.26,12.61
5/21/18,12.75,3479780,12.94,13.18,12.67
5/18/18,12.84,2469241,13.5,13.5,12.8
5/17/18,13.55,4408628,13.83,14.87,13.03
5/16/18,14.11,3099404,12.24,14.35,12.16
5/15/18,12.16,1528751,12.07,12.42,11.52
5/14/18,12.07,1943347,11.55,12.2,11.5
5/11/18,11.46,3152184,11.06,12.19,11.06
5/10/18,11,1652192,10.73,11.679,10.51
5/9/18,10.65,1043568,10.41,10.73,10.28
5/8/18,10.27,734028,10.05,10.49,9.95
5/7/18,10,877758,10.01,10.14,9.86
5/4/18,9.99,954543,10.18,10.28,9.86
5/3/18,10.08,844073,10.19,10.459,10
5/2/18,10.26,557941,10.52,10.6361,10.21
5/1/18,10.58,581011,10.84,11.04,10.41
4/30/18,10.92,1090884,10.7,11.08,10.1
4/27/18,10.61,494985,11,11.1,10.61
4/26/18,11,343143,11.06,11.19,10.85
4/25/18,10.9,1529286,11.19,11.29,10.82
4/24/18,11.29,1223314,11.25,11.52,11.21
4/23/18,11.19,867778,11.29,11.46,11.051
4/20/18,11.19,625654,11.25,11.31,11.06
4/19/18,11.35,433048,11.4,11.49,11.28
4/18/18,11.35,582364,11.44,11.5,11.29
4/17/18,11.32,634987,11.35,11.4,11.16
4/16/18,11.33,562039,11.41,11.5,11.33
4/13/18,11.4,803948,11.6,11.69,11.32
4/12/18,11.62,2075368,11.53,11.76,11.35
4/11/18,11.48,1490228,11.58,11.59,11.03
4/10/18,11.5,2198339,11.45,11.59,11.2498
4/9/18,11.1,2648433,11,11.69,10.96
4/6/18,10.94,684711,10.95,11.03,10.85
4/5/18,10.98,892803,11,11.0492,10.7501
4/4/18,10.97,1498443,10.75,11.08,10.55
4/3/18,10.91,2508968,11.5,11.5,10.791
4/2/18,11,2771032,11.05,11.5,10.9101
3/29/18,11,5860016,11.5,11.8,10.65
3/28/18,11.24,23906430,9.8,11.26,9.62
